screen_name,tweet_id,tweet_date,tweet_time,tweet
KenyaPower_Care,822117489291235328,2017/1/19,16:24:18,b'@cornemaroon There was an error experienced &amp;we have forwarded the details to our I.T office for further assistance^CB'
NickKattz,822117468193849346,2017/1/19,16:24:13,"b""@KenyaPower_Care Mtr No : 37168808816 has enough tokens but can't light up. What's up?"""
KenyaPower_Care,822117359888596992,2017/1/19,16:23:47,b'@gmNgwiri  Advise on the meter brand name. ^SR'
KenyaPower_Care,822117194427461632,2017/1/19,16:23:8,"b""@salomeodero  You're welcome. ^SR"""
KenyaPower_Care,822117166283636736,2017/1/19,16:23:1,b'@Collinskinya  Token is:1253-9859-6381-9068-1059.^SR'
KenyaPower_Care,822117078786338816,2017/1/19,16:22:40,b'@Essygal 0454-6435-2975-1230-9706 ^CB'
KenyaPower_Care,822116862192418817,2017/1/19,16:21:48,b'@p_mugwe  You will be connected soon. Apologies for the delay.^SR'
KenyaPower_Care,822116765656383493,2017/1/19,16:21:25,b'@Princefatjoes 2987-6882-4690-4542-0944  ^CB'
KenyaPower_Care,822116731783102464,2017/1/19,16:21:17,b'@DwayneMungai  Confirm the meter number.^SR'
KenyaPower_Care,822116549179932674,2017/1/19,16:20:34,b'@mwari_mwari8  There is a delayed maintenance in that area but the technical team area working on the restoration. ^SR'
them2k,822116534336323584,2017/1/19,16:20:30,b'@KenyaPower_Care AC #2584536 constant fluctuations. We need to protect our equipment kindly pls fix that fault.'
KenyaPower_Care,822116480879915008,2017/1/19,16:20:17,b'@Leonardmachari4  We are following up your complaint with the office serving your area.It will be addressed^CB'
Muvaite,822116444427223041,2017/1/19,16:20:9,b'@KenyaPower_Care  st.stephen Catholic church along Meru- Nanyuki high.'
KenyaPower_Care,822116420083392513,2017/1/19,16:20:3,b'@kariukicw  Token is:5017-5280-5094-0707-4321.^SR'
KenyaPower_Care,822116164381868033,2017/1/19,16:19:2,b'@MDidash  Teams are working on the restoration.^SR'
Leonardmachari4,822115589258878976,2017/1/19,16:16:45,b'@kenyapower_care what is the situation because till now there is no power for 3days whereas other places have.why is there no response'
NjugunaGakau,822115527065739265,2017/1/19,16:16:30,b'@kenyapower_care hey there is no power in kigongo gatundu south my acc no:14253945886'
KenyaPower_Care,822115251881705477,2017/1/19,16:15:24,b'@moseske4   Kindly assist us with your contacts and account number if you are a resident there.^SR'
NjugunaGakau,822115105089454080,2017/1/19,16:14:49,b'@kenyapower_care'
mwongelaf,822114650053640192,2017/1/19,16:13:1,b'@KenyaPower_Care Noted'
gachewac,822114535637139456,2017/1/19,16:12:34,"b""@KenyaPower_Care the screen displays a word like 'connected'"""
KenyaPower_Care,822114492087734273,2017/1/19,16:12:23,b'@SaimoJanta   Teams have been notified to address the fault.^SR'
KenyaPower_Care,822114157428408322,2017/1/19,16:11:3,b'@MyNameMyBrand  See DM ^CB'
KenyaPower_Care,822113980906958849,2017/1/19,16:10:21,b'@BrownMannInc  See DM ^CB'
KenyaPower_Care,822113806520295426,2017/1/19,16:9:40,b'@silaswashikam  Token is:5649-8261-8549-3056-9089. ^SR'
KenyaPower_Care,822113623724134400,2017/1/19,16:8:56,b'@Lawiorido Has power supply been restored?kindly advise^CB'
KenyaPower_Care,822113543969533957,2017/1/19,16:8:37,b'@ItsCorporal  Token is:1225-6430-2951-0337-6977.^SR'
KenyaPower_Care,822113491008057348,2017/1/19,16:8:25,b'@richotot Have you tried accessing it? ^CB'
Essygal,822113439761960960,2017/1/19,16:8:12,b'@KenyaPower_Care  Acc no is 14251538378\nKindly but urgently advise'
KenyaPower_Care,822113377950597120,2017/1/19,16:7:58,b'@Tinahabbie  Has power supply been restored?kindly advise^CB'
KenyaPower_Care,822113373085110279,2017/1/19,16:7:56,b'@jey_moh  Token is:2614-4705-8744-2975-7194.^SR'
onlysmaina,822113343767007232,2017/1/19,16:7:49,b'@KenyaPower_Care Thanks a lot... Electricity restored...'
KenyaPower_Care,822113179065077761,2017/1/19,16:7:10,b'@bukwetkitale  Teams have been advised to address the issue.^SR'
K_Ogolla,822113080834486273,2017/1/19,16:6:47,b'@KenyaPower_Care okay cool'
KenyaPower_Care,822113046512500737,2017/1/19,16:6:39,b'@bouma2017 is there power coming in at the meter board?kindly advise ^CB'
Essygal,822112863733030914,2017/1/19,16:5:55,"b'@KenyaPower_Care Hi, bought tokens around 5pm but until now no token number received. MpesaTransaction no LAJ6TY5G84'"
BM_Mutui,822112730878349313,2017/1/19,16:5:23,b'@KenyaPower_Care Thanks. Now check for me ya 14251084803. Please'
kebeneipaul,822112697059831809,2017/1/19,16:5:15,"b'@KenyaPower_Care . Just a concern, this application of beginning of last year was never sorted nor any feedback given'"
cornemaroon,822112604118077440,2017/1/19,16:4:53,b'@KenyaPower_Care please generate for me tokens for the following mtr. no. 37170716965 https://t.co/bgFVdBdArI'
KenyaPower_Care,822112367932739584,2017/1/19,16:3:57,"b""@Sementalia_ You're welcome. ^CB"""
KenyaPower_Care,822112308822495232,2017/1/19,16:3:43,"b'@gideon_tinega  Hi, Provide us with the meter number to enable us advise.^SR'"
KenyaPower_Care,822112060544864256,2017/1/19,16:2:43,"b""@remmy_mwangemi  You're welcome. ^SR"""
allanwest58,822112059437568000,2017/1/19,16:2:43,b'@kenyapower_care  what is wrong with this meter 37176517680'
KenyaPower_Care,822111910107627522,2017/1/19,16:2:8,b'@Peter_muoki  Token is:6183-3060-1654-0047-7102.^SR'
young_tedd,822111907263823872,2017/1/19,16:2:7,b'@KenyaPower_Care it has come thanks'
KenyaPower_Care,822111763823034368,2017/1/19,16:1:33,"b'@young_tedd  Hello, Provide us with the meter number we check and advise.^SR'"
KenyaPower_Care,822111719992557570,2017/1/19,16:1:22,"b'@MoxeyManeKyproe  Kindly give a detailed description of the precise location,your mobile no&amp;advise if you are the only one without power^CB'"
CharityKingola,822111619132039168,2017/1/19,16:0:58,b'@KenyaPower_Care'
KenyaPower_Care,822111608558276609,2017/1/19,16:0:56,b'@gachewac  Kindly advise on the message displaying on the meter screen when you key in the token numbers.^SR'
cornemaroon,822111604011450372,2017/1/19,16:0:55,b'@KenyaPower_Care please activate my mtr. no. 37170716965 am in darkness for the last 7 days and also send the tokens.Thank you'
KenyaPower_Care,822111467642253312,2017/1/19,16:0:22,"b'@flixxqueisy  Kindly provide us with details to the exact location, and contacts for us to follow up the issue.^SR'"
DjCuesyd,822111263799017472,2017/1/19,15:59:34,b'@kenyapower_care i have paid like two hours ago twice via mpesa n still waiting for tokens..what is not happening\n\nmtr no.37171153432'
KenyaPower_Care,822111059456786433,2017/1/19,15:58:45,b'@ressian The loss of power is being addressed.Kindly bear with us^CB'
mercie65,822110815750864896,2017/1/19,15:57:47,"b""@KenyaPower_Care guys seriously we cannot have another day with no lights!! What are y'all doing???"""
KenyaPower_Care,822110765423427585,2017/1/19,15:57:35,b'@BM_Mutui  Token is:2140-0565-9798-8327-2429.^SR'
vendesia,822110760583229441,2017/1/19,15:57:34,"b'@KenyaPower_Care blackout at Mukumu,opposite Mukumu girls.Account no is 37168173526. Please help.'"
Allannoch,822110623236497408,2017/1/19,15:57:1,"b""I'm waiting for ur reply @kenyapower_care"""
KenyaPower_Care,822110342809526273,2017/1/19,15:55:54,b'@isasang  We are glad you are back on supply.^SR'
Omar_Imam_,822110278552788993,2017/1/19,15:55:39,b'@KenyaPower_Care @Safaricom_Care Tokens vipi jamani niko gizani. LAJ1TZ0Z7Z Confirmed. Ksh700.00 sent to KPLC PREPAID  for ac 14251753860'
shannoz10,822110147573063680,2017/1/19,15:55:7,"b""@KenyaPower_Care paid for  tokens account number 22119852352 at four o'clock 3hours  still waiting please resolve"""
CarolShia,822110097384022017,2017/1/19,15:54:55,b'@KenyaPower_Care Till when:('
kavaseleu,822110029495095297,2017/1/19,15:54:39,b'@KenyaPower_Care\nAccount number 37155408935\nContact 0789278228 opposite deliverance church saika ...no lights'
JustNduta,822109818030817280,2017/1/19,15:53:49,b'Hello @KenyaPower_Care bought tokens like an hour ago and still no response..'
KenyaPower_Care,822109735382122496,2017/1/19,15:53:29,b'@SirDanielHott  We have advised our teams to address the issue.^SR'
KenyaPower_Care,822109712518905863,2017/1/19,15:53:24,b'@jnemutisya We have forwarded your complaint to the office serving the area for further assistance^CB'
JaggyB89,822109572085272576,2017/1/19,15:52:50,b'@KenyaPower_Care  who will assist with a case of hit and run by one of your drivers who carelessly overtook and broke my front headlight.'
KenyaPower_Care,822109494444511232,2017/1/19,15:52:32,b'@bentermorre  We have booked the complaint under ref no:3137676. and forwarded to the team in that area. ^SR'
KenyaPower_Care,822109396784349184,2017/1/19,15:52:8,b'@mwongelaf  approximately ^CB'
Lavenda__,822109363842203649,2017/1/19,15:52:1,"b'@KenyaPower_Care yes,like an hour ago. Thanks'"
okhonjo,822109349971656705,2017/1/19,15:51:57,b'@KenyaPower_Care can i get my token please. Mtr 04211740479 amount 1000'
KenyaPower_Care,822109155767029766,2017/1/19,15:51:11,"b'@itsombwayo  Tokens are:6486-4646-4802-4648-9431,5063-5008-2215-5384-5733 and 5656-6504-1334-8347-6030. ^SR'"
immazoct,822109111907139584,2017/1/19,15:51:0,b'@KenyaPower_Care we have no power at makadara along jogoo road'
JoeDemaclordLou,822109075538382848,2017/1/19,15:50:52,b'@KenyaPower_Care Hello i have paid 438/- to mtr. No 37164034961 but it says token generation failed'
ItsCorporal,822108956189278208,2017/1/19,15:50:23,b'@KenyaPower_Care Thanks guys....appreciated\xf0\x9f\x91\x8d'
Jonaamutai,822108951735107584,2017/1/19,15:50:22,b'@kenyapower_care Dont reply after 24hours please!'
them2k,822108917484417025,2017/1/19,15:50:14,b'@KenyaPower_Care AC #2584536 no power last two hours. Pls assist and respond to issue'
KenyaPower_Care,822108915441823745,2017/1/19,15:50:14,b'@Omijar 3137672 is the ref no for the complaint.The problem will be attended to ^CB'
KenyaPower_Care,822108797925818369,2017/1/19,15:49:46,b'@Naz254   Kindly include the account number and contacts.^SR'
KenyaPower_Care,822108517184208896,2017/1/19,15:48:39,b'@dmkinuthia1 3137669 is the ref no for the complaint.The problem will be attended to ^CB'
KenyaPower_Care,822108334048296960,2017/1/19,15:47:55,"b'@Chrismatee21  Kindly provide us with the account number, a brief direction &amp; contacts we book the complaint. ^SR'"
Wanjiros,822108333184286720,2017/1/19,15:47:55,"b""@KenyaPower_Care Thanks..\nNo its not a complaint just hopin power doesn't  go off so we watch statesman President Obama say bye as President"""
KenyaPower_Care,822108218021335042,2017/1/19,15:47:27,b'@masesi  There is a delayed power interruption in that area. Restoration is in progress.^SR'
Jonaamutai,822108177554690050,2017/1/19,15:47:18,b'@kenyapower_care 4480946.'
Royakalah1,822107942816280577,2017/1/19,15:46:22,"b""@KenyaPower_Care Hi What's up power outage riara road acc 2711103"""
KenyaPower_Care,822107871403982852,2017/1/19,15:46:5,b'@Lavenda__ Has power supply been restored?kindly advise^CB'
Clinton_Banner,822107868803387396,2017/1/19,15:46:4,"b'@KenyaPower_Care Because when that time comes, as it will, then you unreliable nature will not be tolerated like its is now'"
poppastevo0,822107806249680896,2017/1/19,15:45:49,"b""@KenyaPower_Care  hey, I haven't had power for 2days yet my neighbors hv and there was no disconection. My a/c is 265297"""
onlysmaina,822107786020433921,2017/1/19,15:45:44,"b""@KenyaPower_Care there's my meter with 5 others that are off... My meter number is 14253058276. At least help me ir\xe2\x80\xa6 https://t.co/mzvO4hm2q4"""
KenyaPower_Care,822107706324619266,2017/1/19,15:45:25,b'@kirimi_kinyua  Please provide your account number and mobile number to enable assistance^CB'
Clinton_Banner,822107630055387137,2017/1/19,15:45:7,b'@KenyaPower_Care Will you keep causing these kinds of inconveniences when Kenya adopts electric vehicle transport?'
AmWaikinda,822107618609164289,2017/1/19,15:45:4,b'@KenyaPower_Care I bought tokens for account 14106272231 more than an hour ago. no response yet'
Kastone_Gacheru,822107587399262208,2017/1/19,15:44:57,b'@KenyaPower_Care waiting on units for account 14240325200'
KenyaPower_Care,822107404292780033,2017/1/19,15:44:13,"b'@Wanjiros  Provide us with the account number, detailed landmark &amp; contact we register the complaint. ^SR'"
Shalliuq,822107399272140800,2017/1/19,15:44:12,b'@KenyaPower_Care Power restoration in Buru still underway??'
Clinton_Banner,822107221978976256,2017/1/19,15:43:30,b'@KenyaPower_Care Just tell me you are waiting for it to be completely dark so you can finally restore the power'
smileznjez,822107048032796674,2017/1/19,15:42:48,b'@KenyaPower_Care https://t.co/VLUouFQCb3'
smileznjez,822106893715906561,2017/1/19,15:42:12,b'@KenyaPower_Care @KenyaPower_Care token generation for mtr no 37156145981 is taking too long to send the sms kindly assist'
KenyaPower_Care,822106764539817985,2017/1/19,15:41:41,b'@mohammeda2A We are following up your complaint with the office serving your area.It will be addressed^CB'
KenyaPower_Care,822106666091085824,2017/1/19,15:41:17,b'@Clinton_Banner  Our teams are working on the restoration.^SR'
smileznjez,822106665399046144,2017/1/19,15:41:17,b'@KenyaPower_Care token generation for mtr no 37156145981 is taking too long to send the sms kindly assist'
KenyaPower_Care,822106553973149696,2017/1/19,15:40:51,"b'@onlysmaina  Kindly include your account number, detailed direction and contacts for us to book the report.^SR'"
m_mugo88,822106421781204993,2017/1/19,15:40:19,"b'@KenyaPower_Care no power for account number 01450483720 since morning I hear,why is this?'"
KenyaPower_Care,822106407201869825,2017/1/19,15:40:16,b'@kafwason  Token is:5792-4183-4311-6442-0209.^SR'
silaters,822106288695951360,2017/1/19,15:39:47,b'@kenyapower_care What is the solution I have not gotten any substantial answer.'
Phiuhu,822106155229085696,2017/1/19,15:39:16,b'@KenyaPower_Care WhY is the status of this issue being resolved. This is the third night and second day without power.'
KenyaPower_Care,822106092381597696,2017/1/19,15:39:1,b'@VincenteSande  Token is:4505-6248-7888-5016-7553 .^SR'
MaxmoGoon,822106034663751682,2017/1/19,15:38:47,b'@KenyaPower_Care @KenyaPower lights for ac no.14252625398 have been flickering all day today.near kamakis next to 3 rings hardware.pls check'
BK_254,822106024119324672,2017/1/19,15:38:44,"b'@KenyaPower_Care @KenyaPower on the real though, is this going to be a 3rd straight night bila power, guys really need some compe roho safi.'"
arandiddy,822105999796535296,2017/1/19,15:38:38,"b""@KenyaPower_Care I purchased tokens two times for acc;37171378310 MBL;0700280022 until now I'm not yet received it.PLEASE HELP"""
Mukuria_,822105919886622720,2017/1/19,15:38:19,"b'@KenyaPower_Care,  power restored'"
KenyaPower_Care,822105913398018048,2017/1/19,15:38:18,b'@ItsCorporal  Token is:1225-6430-2951-0337-6977.^SR'
Leonardmachari4,822105853390180352,2017/1/19,15:38:4,b'@kenyapower_care till now there is no power why is that ?'
_Bill254,822105744195616769,2017/1/19,15:37:38,b'I paid for lights jana na sijatumiwa units hadi saa hizi @KenyaPower_Care'
VincenteSande,822105731260420096,2017/1/19,15:37:34,b'RT @VincenteSande: @KenyaPower_Care token generation for meter number 37165671589 has taken too long kindly send me the token number'
KenyaPower_Care,822105639350575106,2017/1/19,15:37:13,b'@parvez_nurani Power supply to the area is affected by a breakdown on the line.kindly bear with us as the issue is still being addressed ^CB'
carol1kim,822105612796436480,2017/1/19,15:37:6,"b'@KenyaPower_Care  Referrence 3137071, still no power, even after scheduled rationing is past, please assist. Thanks.'"
_Bill254,822105403160924160,2017/1/19,15:36:16,b'You people @KenyaPower_Care respond to my query nkt.'
KenyaPower_Care,822105242057773057,2017/1/19,15:35:38,b'@timkatee  Token is:4710-9145-3519-2173-7816.^SR'
thatgirlynn,822105219215622145,2017/1/19,15:35:32,b'@KenyaPower_Care failed still getting the same notification'
Nganga6105,822105205214941184,2017/1/19,15:35:29,b'@kenyapower_care when am I expecting a feedback  the issue is yet to be resolved'
GithaeGillian,822105097081679872,2017/1/19,15:35:3,"b""@KenyaPower_Care I have bought tokens for mrt no.14141177502. Haven't received them yet."""
JamesMu69768342,822104917540216833,2017/1/19,15:34:20,b'@KenyaPower_Care Kindly assist me am in darkness'
LawrensLG,822104798044557313,2017/1/19,15:33:52,"b'@KenyaPower_Care account #2833246 meter partly damaged (melted cable) , no power. Please send team. Phone lines not getting through.'"
KenyaPower_Care,822104788670226433,2017/1/19,15:33:50,"b'@onlysmaina  Kindly include your account number, detailed direction and contacts for us to book the report.^SR'"
gmNgwiri,822104392023285760,2017/1/19,15:32:15,b'@KenyaPower_Care Hello. How can I know my prepaid meter number?'
salomeodero,822104270401105920,2017/1/19,15:31:46,b'@KenyaPower_Care thank you'
Collinskinya,822104095146307585,2017/1/19,15:31:4,b'@KenyaPower_Care kindly send me token no. for account no. 14105466149 mpesa transaction no. laj2ty6pi0'
KenyaPower_Care,822104092805890048,2017/1/19,15:31:4,b'@julinjeri92 We have forwarded the account number to prepaid integration team for further assistance ^CB'
mwari_mwari8,822104031220891648,2017/1/19,15:30:49,b'@KenyaPower_Care we havent had power since 7pm last night!\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4was that scheduled too?'
Clinton_Banner,822104014972133376,2017/1/19,15:30:45,"b""@KenyaPower_Care it's 6.30pm! Hurry up!!!"""
KenyaPower_Care,822103937918664706,2017/1/19,15:30:27,b'@kenturen   We have forwarded the details to the IT tea to resolve the issue.^SR'
DwayneMungai,822103859187351552,2017/1/19,15:30:8,b'@KenyaPower_Care kindly mtr no 14243460715 i paid like an hour ago still no tokens no message bana'
p_mugwe,822103740668870657,2017/1/19,15:29:40,"b""@KenyaPower_Care the construction was ready by 25th dec . What's going on? We communicated the same?when should we expect installation"""
KenyaPower_Care,822103616903221248,2017/1/19,15:29:10,b'@justallankamau Power restoration is currently in progress.kindly bear with us^CB'
KenyaPower_Care,822103487207063552,2017/1/19,15:28:39,b'@meshacktoo71 Thank you for your feedback. ^CB'
KenyaPower_Care,822103468999589893,2017/1/19,15:28:35,b'@mumbiz Has power supply been restored to normalcy?kindly advise^CB'
KenyaPower_Care,822103283653365761,2017/1/19,15:27:51,b'@Kiptoo_Talam82  We have forwarded the details to the prepaid office serving the area for reversal to be done^CB'
DwayneMungai,822103272039321601,2017/1/19,15:27:48,b'@KenyaPower_Care i have paid for tokens but i havent gotten them mtr no 14243460714'
mwari_mwari8,822103103893893120,2017/1/19,15:27:8,b'@KenyaPower_Care how long are residents of Buruburu going to stay in the dark?Whats the point of having numbers that are permanently busy?'
kariukicw,822102974662995968,2017/1/19,15:26:37,b'@KenyaPower_Care bought tokens 3 hours ago yet to get a response. Mpesa confirmation code LAJ1TY1X8L  Account no.37125111627'
KenyaPower_Care,822102919726190592,2017/1/19,15:26:24,b'@salomeodero  Your token number are 0930-6652-2425-4293-0091 and 2571-8844-1753-3354-5296. ^SR'
AIRTEL_KE,822102714402344961,2017/1/19,15:25:35,b'@KenyaPower_Care ^Jamo'
KenyaPower_Care,822102589328199682,2017/1/19,15:25:5,b'@Clinton_Banner Power restoration is currently in progress.kindly bear with us^CB'
KenyaPower_Care,822102205427814400,2017/1/19,15:23:34,b'@timkatee 4710-9145-3519-2173-7816  ^CB'
MDidash,822102173219778561,2017/1/19,15:23:26,"b""@KenyaPowerAlert @KenyaPower_Care @KenyaPower I think it's high time you bring power back at least tufanya kazi kiasi It's past 5 by 1.5hrs"""
moseske4,822102126885212160,2017/1/19,15:23:15,b'4:This is what am talking about. Kindly sort it. #KPLCManUp @County47online @KenyaPower_Care  @KideroEvans @jmueke https://t.co/rbtg4oaQ6I'
KonchEZ,822101992722104322,2017/1/19,15:22:43,"b'@KenyaPower_Care kindly give me tokens for account 37152572618, i bought an hour ago with Mpesa. @KenyaPower'"
SaimoJanta,822101897205182464,2017/1/19,15:22:20,b'@KenyaPower_Care your ref no.3137248 has not rectified power for acc.no.2713800 till now'
KenyaPower_Care,822101761725001729,2017/1/19,15:21:48,b'@jazajaz @airtel_ke kindly advise on the date of payment and amount paid ^CB'
silaswashikam,822101640094351361,2017/1/19,15:21:19,"b""@KenyaPower_Care  meter number 37155797048 has been credited by mpesa but tokens haven't sufficed"""
jey_moh,822101503339089920,2017/1/19,15:20:46,b'@kenyapower_care 2hrs and havent received the tokens yet. LAJ6TXZV6M Confirmed. Ksh400.00 sent to KPLC PREPAID  for account 04217773607'
bukwetkitale,822101457650511874,2017/1/19,15:20:36,"b'@KenyaPower_Care bukwet, near konoin secondary school has been without power since the year began. Ref 3137236'"
ItsCorporal,822101444211908608,2017/1/19,15:20:32,b'@KenyaPower_Care am still waiting for your response guys...kindly'
JamesMu69768342,822101315107115009,2017/1/19,15:20:2,b'@KenyaPower_Care Halloo'
omondyjnr,822101117958029314,2017/1/19,15:19:15,b'@KenyaPower_Care Thanks'
KenyaPower_Care,822101010428481539,2017/1/19,15:18:49,b'@Timoj89 Technical team serving the area advised to check and rectify.Your ref no is 3137633^CB'
daisumziiest,822100979508215812,2017/1/19,15:18:42,"b'@KenyaPower_Care I bought tokens long time ago, still not received them, account number 04211625936, there almost finished!'"
KenyaPower_Care,822100732543401984,2017/1/19,15:17:43,b'@omondyjnr We have forwarded the details to the prepaid office serving the area for reversal to be done^CB'
KarwimboCera,822100675291004929,2017/1/19,15:17:29,"b""@KenyaPower_Care @EmpressH074 Currently in progress???? How long does restoration take if they've been working on it ALL DAY????"""
moseske4,822100606378790912,2017/1/19,15:17:13,b'3:Now our streets are full of darkness courtesy of kplc staff @KenyaPower_Care @kideroevans  @County47online'
cikugn,822100545464889344,2017/1/19,15:16:58,b'@KenyaPower_Care please send me a token for 37150507228'
DjCuesyd,822100271383846913,2017/1/19,15:15:53,b'@KenyaPower_Care i have paid twice via mpesa bt its been lng still waiting for tokens\nmy mtr no. 37171153432'
nguchez,822100008711454721,2017/1/19,15:14:50,"b""@KenyaPower_Care guys you haven't replied my dm"""
moseske4,822099939668934656,2017/1/19,15:14:34,b'2: After the repair of the problems they ended up affecting county streets lights and walk path since they had to dig @KenyaPower_Care'
GeneralOriema,822099823419658243,2017/1/19,15:14:6,"b""Hey @KenyaPower_Care  bought units for A/c no. 04216862674  more than 2 hours ago. No response. What's up?"""
Retired_Pastor,822099679131398144,2017/1/19,15:13:32,b'@KenyaPower_Care How do you close a customer complain ticket (3134069)before solving the problem\nFallen pole takes over 1 month to fix'
hannigan_ayda,822099430899941380,2017/1/19,15:12:32,b'@KenyaPower_Care  this madness yesterday no electricity and today the same thing restore our electricity at East African School of Aviation'
davidmwere,822099406421946368,2017/1/19,15:12:27,"b'So @KenyaPower_Care @KenyaPower, when will I get my tokens? Two hours of waiting....! Not fair'"
moseske4,822099106218831877,2017/1/19,15:11:15,b'1:It all started with your staff repairing power line that was faulty in Roy transporters along BabaDogo-LuckySummer rd@KenyaPower_Care'
kakaa09,822098894297399298,2017/1/19,15:10:24,b'@KenyaPower_Care  No Power since 5:30am. Reference Number 3137246. Acc No.5112084'
davidmwere,822098654899142656,2017/1/19,15:9:27,b'Bought tokens from @KenyaPower_Care More than two hours ago but yet to get my tokens. Just wondering when will I'
mreshngugi,822098187615961088,2017/1/19,15:7:36,"b""@KenyaPower_Care it's after 6pm ad still no electricity. Account 133226-01"""
JacksonOngere,822098147015004160,2017/1/19,15:7:26,"b'@KenyaPower_Care low voltage at Ngere Kagoro, since Monday, Acc. 607609-02. Please assist'"
Allannoch,822097603441598464,2017/1/19,15:5:17,b'Hi @KenyaPower_Care a friend just bought tokens via mpesa transaction ID LAJ8TYK0FA. No tokens yet. Acc no. 04213120860'
JamesMu69768342,822097491986382848,2017/1/19,15:4:50,b'@KenyaPower_Care just paid 23 ksh for metre number 37170017240'
gideon_tinega,822097428270747648,2017/1/19,15:4:35,b'@KenyaPower_Care ..hi I bought units via mpesa but I have not yet got the message with the token digits from your system.. Please assist'
KenyaPower_Care,822097195700719616,2017/1/19,15:3:39,b'@K_Ogolla  DM replied.^SR'
KenyaPower_Care,822096989416464384,2017/1/19,15:2:50,b'@thatgirlynn  On the M-pesa menu select Lipa na M-pesa-Select Paybill- Enter business no:888888-Enter account nO(123-01)-Then Amount-PIN.^SR'
remmy_mwangemi,822096697966919680,2017/1/19,15:1:41,b'@KenyaPower_Care thank you. Will really appreciate.'
KenyaPower_Care,822096694225600513,2017/1/19,15:1:40,b'@Dawoodmbete  Token is:3041-9312-4254-5410-1334.^SR'
Peter_muoki,822096606027804672,2017/1/19,15:1:19,"b'@KenyaPower_Care please sendtoken....LAJ8TYKWLM Confirmed. Ksh1,100.00 sent to KPLC PREPAID  for account 14140773426 on 19/1/17 at 5:43 PM'"
young_tedd,822096600571006976,2017/1/19,15:1:18,b'@KenyaPower_Care hello bought tokkens till now an hour later no message help'
gachewac,822096512553459712,2017/1/19,15:0:57,"b""@KenyaPower_Care  I am un able to feed tokens to my meter  no 37174286056 pls check what's the issues"""
KenyaPower_Care,822096459743031296,2017/1/19,15:0:44,b'@p_mugwe  It is awaiting construction.^SR'
flixxqueisy,822096458879008768,2017/1/19,15:0:44,b'@KenyaPower_Care I raised an issue ealier today and it has not even been handled yet.'
BM_Mutui,822096360589561856,2017/1/19,15:0:20,b'@KenyaPower_Care Whats up with token generation. Bought tokens for ac 37151078948 still waiting. For an hour plus.'
KenyaPower_Care,822096018820964356,2017/1/19,14:58:59,b'@remmy_mwangemi We are following up your complaint with the office serving your area.It will be addressed^CB'
isasang,822095849178034177,2017/1/19,14:58:18,b'@KenyaPower_Care power was restored at last.. @KenyasOmbudsman'
SirDanielHott,822095801954533382,2017/1/19,14:58:7,b'@KenyaPower_Care they went out around 8am \xf0\x9f\x98\x95'
bentermorre,822095627572170752,2017/1/19,14:57:26,b'@KenyaPower_Care still no power pliz.meter no.3717222'
itsombwayo,822095599495421953,2017/1/19,14:57:19,b'@KenyaPower_Care 14170134390'
KenyaPower_Care,822095513218650112,2017/1/19,14:56:58,b'@SirDanielHott  That area was not planned for outage today. We have advised our team in that area to address under ref no:3137615. ^SR'
Naz254,822095405609525248,2017/1/19,14:56:33,b'@KenyaPower_Care What the hell is going on at Abom market center in Bondo? No power for over two months now.'
KenyaPower_Care,822095210989711361,2017/1/19,14:55:46,b'@EmpressH074 Power restoration is currently in progress.kindly bear with us^CB'
KenyaPower_Care,822095081981222912,2017/1/19,14:55:15,"b'@itsombwayo  Kindly advise on the a/c no,amount purchased and the Mpesa/Airtel transaction details to enable us assist ^CB'"
Chrismatee21,822094789063692288,2017/1/19,14:54:6,b'@KenyaPower_Care no power at kakamega hey.. its 6pm and still no power??'
masesi,822094736156725248,2017/1/19,14:53:53,"b'@KenyaPower_Care  power outage since 1000Hrs, Meter No. 01450720113. \nKindly update'"
Wanjiros,822094705819340800,2017/1/19,14:53:46,"b""Hi @KenyaPower_Care @KenyaPower trust we'll hv power entire Friday &amp; Saturday on USA presidential inauguration...as we Barack Obama th best."""
Clinton_Banner,822094624961478656,2017/1/19,14:53:27,b'@KenyaPower_Care @Tafao you were to restore power to affected areas by 4pm but its 5 minutes to 6pm and there is still no power'
onlysmaina,822094482510225409,2017/1/19,14:52:53,"b'@KenyaPower_Care from my TL this morning, I saw that residents in Buru phase 4 were also experiencing the same thing.please sort us out!!'"
Chrismatee21,822094380945313793,2017/1/19,14:52:28,b'@KenyaPower_Care hi i have bought tokens for my meter through paybill and i have not gotten the tokens. What is the cause of the delay'
Clinton_Banner,822094317401571329,2017/1/19,14:52:13,b'@KenyaPower_Care @Tafao How come you find it hard to stick to your deadlines when you interrupt power button for your maintenance activities'
kafwason,822094296484560896,2017/1/19,14:52:8,"b""@KenyaPower_Care 14106592232 that's my account. Kindly play around with it whenever u feel you ain't busy"""
yeuiri,822094283029278720,2017/1/19,14:52:5,b'kafwason Reach them on twitter KenyaPower_Care .^DN'
soojurngsi,822094062786400258,2017/1/19,14:51:12,b'kafwason Reach them on twitter KenyaPower_Care .^DN'
Safaricom_Care,822093984323538944,2017/1/19,14:50:54,b'@kafwason Reach them on twitter @KenyaPower_Care .^DN'
KenyaPower_Care,822093983061078021,2017/1/19,14:50:53,b'@Jonaamutai kindly confirm your meter number again^CB'
